256 56 10.000000 0.452235 512.951638 
-0.300	1.100	1.100	1.100	-2.500	-0.800	-4.700	-0.100	-2.600	1.900	0.200	-0.700	0.600	0.000	2.200	-2.400	2.200	4.200	0.800	0.400	2.400	5.800	9.000	7.700	8.000	7.600	6.100	7.300	-1.000	6.900	-2.500	1.400	-3.900	-0.300	-7.900	6.900	0.900	2.500	6.600	-0.300	2.300	0.600	3.400	-4.300	-2.900	6.500	4.100	3.800	2.200	3.200	4.000	-4.100	-4.600	-2.600	4.100	4.400
-0.300	0.100	0.100	2.100	-4.500	-0.800	0.300	-7.100	-1.600	0.900	-2.800	-3.700	-4.400	1.000	5.200	-1.400	0.200	-1.800	5.800	0.400	0.400	6.800	11.000	5.700	6.000	10.600	10.100	5.300	11.000	2.900	6.500	1.400	6.100	0.700	-2.900	3.900	-2.100	3.500	6.600	3.700	0.300	0.600	2.400	4.700	3.100	2.500	0.100	-2.200	-2.800	0.200	-2.000	0.900	-2.600	2.400	-5.900	1.400
-5.300	2.100	-1.900	4.100	-3.500	-4.800	-2.700	2.900	-3.600	-1.100	-2.800	2.300	4.600	-4.000	4.200	5.600	4.200	1.200	1.800	2.400	-0.600	4.800	4.000	0.700	11.000	8.600	0.100	12.300	6.000	10.900	2.500	-5.600	-9.900	1.700	2.100	-3.100	-0.100	-2.500	1.600	-0.300	-1.700	1.600	4.400	1.700	-2.900	0.500	-2.900	-2.200	1.200	5.200	-2.000	4.900	0.400	4.400	-2.900	-4.600
7.700	-4.900	-1.900	1.100	-0.500	-6.800	-1.700	-0.100	0.400	-0.100	-3.800	-0.700	-2.400	4.000	-2.800	0.600	2.200	-0.800	3.800	-1.600	-6.600	9.800	6.000	6.700	7.000	9.600	11.100	15.300	10.000	9.900	2.500	4.400	7.100	2.700	0.100	1.900	0.900	0.500	6.600	-4.300	2.300	-1.400	0.400	3.700	-2.900	3.500	0.100	1.800	-6.800	-0.800	-1.000	1.900	5.400	2.400	6.100	3.400
-6.300	-2.900	3.100	6.100	-5.500	-7.800	-3.700	-3.100	1.400	3.900	-2.800	0.300	0.600	-1.000	0.200	-0.400	1.200	-3.800	1.800	-0.600	1.400	4.800	9.000	13.700	6.000	8.600	7.100	14.300	7.000	8.900	0.500	-0.600	2.100	5.700	-2.900	1.900	0.900	0.500	2.600	-0.300	-0.700	-0.400	-1.600	-0.300	-3.900	1.500	1.100	4.800	-1.800	3.200	-1.000	-4.100	5.400	-0.600	-1.900	0.400
5.700	6.100	1.100	2.100	0.500	-2.800	3.300	1.900	3.400	3.900	-2.800	-2.700	-2.400	1.000	3.200	1.600	2.200	4.200	-2.200	1.400	0.400	6.800	4.000	6.700	8.000	14.600	9.100	11.300	8.000	9.900	2.500	0.400	8.100	3.700	-0.900	2.900	-1.100	1.500	6.600	-0.300	3.300	-6.400	0.400	-0.300	4.100	1.500	-2.900	6.800	0.200	-2.800	-2.000	2.900	3.400	-1.600	-1.900	-1.600
-2.300	0.100	-3.900	-1.900	0.500	-5.800	-0.700	5.900	-2.600	6.900	-0.800	0.300	-4.400	-4.000	0.200	4.600	-0.800	2.200	0.800	7.400	3.400	2.800	6.000	12.700	16.000	12.600	8.100	14.300	13.000	6.900	5.500	6.400	1.100	4.700	2.100	6.900	0.900	1.500	1.600	-0.300	-2.700	2.600	6.400	1.700	-0.900	1.500	-1.900	2.800	-0.800	-0.800	2.000	1.900	3.400	4.400	-1.900	-1.600
-0.300	0.100	-0.900	-0.900	-0.500	0.200	-7.700	-4.100	1.400	0.900	-1.800	0.300	-5.400	-1.000	-0.800	-2.400	-3.800	-1.800	-0.200	2.400	-3.600	8.800	4.000	5.700	7.000	9.600	10.100	11.300	15.000	-0.100	2.500	0.400	2.100	1.700	5.100	2.900	2.900	-3.500	0.600	-1.300	-2.700	0.600	2.400	-2.300	-1.900	1.500	4.100	5.800	-5.800	5.200	-4.000	0.900	-0.600	-7.600	-2.900	2.400
4.700	-4.900	3.100	2.100	-0.500	0.200	1.300	-4.100	3.400	0.900	1.200	-1.700	0.600	0.000	0.200	-2.400	5.200	1.200	-0.200	7.400	-0.600	4.800	10.000	-0.300	12.000	9.600	9.100	14.300	11.000	9.900	1.500	-2.600	2.100	4.700	0.100	-0.100	0.900	7.500	3.600	-1.300	-1.700	0.600	4.400	3.700	3.100	-5.500	-4.900	2.800	5.200	0.200	-1.000	-2.100	0.400	-5.600	-0.900	2.400
-1.300	-1.900	3.100	2.100	-6.500	-0.800	0.300	2.900	-2.600	0.900	-0.800	-3.700	-3.400	1.000	4.200	2.600	-3.800	-0.800	-3.200	3.400	-3.600	8.800	12.000	6.700	11.000	15.600	12.100	15.300	12.000	2.900	5.500	0.400	13.100	2.700	0.100	-1.100	0.900	5.500	8.600	-1.300	-2.700	-0.400	3.400	-2.300	-2.900	-1.500	-1.900	-5.200	-0.800	0.200	1.000	2.900	-1.600	1.400	4.100	6.400
